iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
COL;South America;Colombia;2021-08-09;4843007.0;4023.0;5993.857;122601.0;143.0;197.857;94468.498;78.473;116.917;2391.475;2.789;3.859;0.63;;;;;;;;;23005903.0;33025.0;448.757;0.644;59442.0;1.159;0.113;8.8;tests performed;30639657.0;19913442.0;13313500.0;;260657.0;355334.0;59.77;38.84;25.97;;6931.0;236772.0;0.462;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-10;4846955.0;3948.0;5568.0;122768.0;167.0;221.714;94545.508;77.01;108.61;2394.733;3.258;4.325;0.63;;;;;;;;;23059764.0;53861.0;449.808;1.051;58440.0;1.14;0.108;9.3;tests performed;30883739.0;20079481.0;13403370.0;;244082.0;325031.0;60.24;39.17;26.14;;6340.0;215991.0;0.421;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-11;4852323.0;5368.0;5322.857;122953.0;185.0;179.714;94650.217;104.709;103.829;2398.342;3.609;3.506;0.64;;;;;;;;;23118667.0;58903.0;450.957;1.149;57568.0;1.123;0.106;9.4;tests performed;31149291.0;20261745.0;13504623.0;;265552.0;305051.0;60.76;39.52;26.34;;5950.0;204531.0;0.399;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-12;4856595.0;4272.0;4998.857;123097.0;144.0;171.143;94733.548;83.33;97.509;2401.151;2.809;3.338;0.64;;;;;;;;;23179061.0;60394.0;452.135;1.178;56516.0;1.102;0.101;9.9;tests performed;31376085.0;20413695.0;13590141.0;;226794.0;279929.0;61.2;39.82;26.51;;5460.0;188699.0;0.368;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-13;4860622.0;4027.0;4577.0;123221.0;124.0;162.0;94812.099;78.551;89.28;2403.569;2.419;3.16;0.64;;;;;;;;;23243881.0;64820.0;453.399;1.264;54556.0;1.064;0.097;10.3;tests performed;31553173.0;20517506.0;13676098.0;;177088.0;246082.0;61.55;40.02;26.68;;4800.0;164823.0;0.322;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-14;4864629.0;4007.0;4285.0;123356.0;135.0;154.143;94890.26;78.161;83.584;2406.203;2.633;3.007;0.64;;;;;;;;;23300882.0;57001.0;454.511;1.112;54861.0;1.07;0.095;10.5;tests performed;31769498.0;20669967.0;13749209.0;;216325.0;217840.0;61.97;40.32;26.82;;4249.0;147897.0;0.288;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-15;4867761.0;3132.0;4111.0;123459.0;103.0;143.0;94951.354;61.093;80.19;2408.212;2.009;2.789;0.64;;;;;;;;;23364574.0;63692.0;455.753;1.242;55957.0;1.092;0.09;11.1;tests performed;31865446.0;20744167.0;13775599.0;;95948.0;212349.0;62.16;40.46;26.87;;4142.0;144260.0;0.281;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;154086.3;37.94;20.48;3005.632932
COL;South America;Colombia;2021-08-16;4870922.0;3161.0;3987.857;123580.0;121.0;139.857;95013.013;61.659;77.788;2410.572;2.36;2.728;0.65;;;;;;;;;23390213.0;25639.0;456.253;0.5;54901.0;1.071;0.087;11.5;tests performed;;;;;;198500.0;;;;;3872.0;135416.0;0.264;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-17;4874169.0;3247.0;3887.714;123688.0;108.0;131.429;95076.349;63.337;75.834;2412.679;2.107;2.564;0.66;;;;;;;;;23425325.0;35112.0;456.938;0.685;52223.0;1.019;0.091;11.0;tests performed;32192874.0;20978540.0;13880688.0;;;187019.0;62.8;40.92;27.08;;3648.0;128437.0;0.251;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-18;4877323.0;3154.0;3571.429;123781.0;93.0;118.286;95137.872;61.522;69.665;2414.493;1.814;2.307;0.66;;;;;;;;;23475856.0;50531.0;457.924;0.986;51027.0;0.995;0.086;11.6;tests performed;32463196.0;21179816.0;13958104.0;;270322.0;187701.0;63.32;41.31;27.23;;3661.0;131153.0;0.256;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-19;4880516.0;3193.0;3417.286;123901.0;120.0;114.857;95200.155;62.283;66.658;2416.833;2.341;2.24;0.67;;;;;;;;;23532461.0;56605.0;459.028;1.104;50486.0;0.985;0.085;11.8;tests performed;32741710.0;21371871.0;14052941.0;;278514.0;195089.0;63.87;41.69;27.41;;3805.0;136882.0;0.267;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-20;4883932.0;3416.0;3330.0;124023.0;122.0;114.571;95266.788;66.633;64.956;2419.213;2.38;2.235;0.68;;;;;;;;;23592953.0;60492.0;460.208;1.18;49867.0;0.973;0.08;12.5;tests performed;33005580.0;21549430.0;14157111.0;;263870.0;207487.0;64.38;42.03;27.62;;4047.0;147418.0;0.288;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-21;4886897.0;2965.0;3181.143;124121.0;98.0;109.286;95324.624;57.836;62.052;2421.125;1.912;2.132;0.68;;;;;;;;;23646733.0;53780.0;461.257;1.049;49407.0;0.964;0.08;12.5;tests performed;33255471.0;21753014.0;14208967.0;;249891.0;212282.0;64.87;42.43;27.72;;4141.0;154721.0;0.302;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-22;4889537.0;2640.0;3110.857;124216.0;95.0;108.143;95376.12;51.496;60.681;2422.978;1.853;2.109;0.69;;;;;;;;;23700152.0;53419.0;462.299;1.042;47940.0;0.935;0.079;12.7;tests performed;33405365.0;21864127.0;14250028.0;;149894.0;219988.0;65.16;42.65;27.8;;4291.0;159994.0;0.312;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;154895.8;37.69;16.74;3021.423173
COL;South America;Colombia;2021-08-23;4892235.0;2698.0;3044.714;124315.0;99.0;105.0;95428.748;52.628;59.391;2424.909;1.931;2.048;0.69;;;;;;;;;23733828.0;33676.0;462.956;0.657;49088.0;0.958;0.078;12.8;tests performed;33696899.0;22095795.0;14323100.0;;291534.0;238248.0;65.73;43.1;27.94;;4647.0;176349.0;0.344;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-24;4894702.0;2467.0;2933.286;124388.0;73.0;100.0;95476.869;48.122;57.217;2426.333;1.424;1.951;0.69;;;;;;;;;23776772.0;42944.0;463.794;0.838;50207.0;0.979;0.072;13.9;tests performed;33963461.0;22301932.0;14390587.0;;266562.0;252941.0;66.25;43.5;28.07;;4934.0;189056.0;0.369;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-25;4897150.0;2448.0;2832.429;124474.0;86.0;99.0;95524.62;47.751;55.25;2428.01;1.678;1.931;0.68;;;;;;;;;23828711.0;51939.0;464.807;1.013;50408.0;0.983;0.07;14.3;tests performed;34247170.0;22531555.0;14448771.0;;283709.0;254853.0;66.8;43.95;28.18;;4971.0;193106.0;0.377;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-26;4899085.0;1935.0;2652.714;124567.0;93.0;95.143;95562.365;37.744;51.744;2429.825;1.814;1.856;0.68;;;;;;;;;23881781.0;53070.0;465.842;1.035;49903.0;0.973;0.067;14.9;tests performed;;;;;;254979.0;;;;;4974.0;197606.0;0.385;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-27;4901163.0;2078.0;2461.571;124648.0;81.0;89.286;95602.899;40.534;48.016;2431.405;1.58;1.742;0.69;;;;;;;;;23937265.0;55484.0;466.924;1.082;49187.0;0.959;0.066;15.2;tests performed;34805950.0;22978676.0;14592150.0;;;257196.0;67.89;44.82;28.46;;5017.0;204178.0;0.398;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-28;4903304.0;2141.0;2343.857;124743.0;95.0;88.857;95644.661;41.763;45.72;2433.258;1.853;1.733;0.7;;;;;;;;;23988579.0;51314.0;467.925;1.001;48835.0;0.953;0.061;16.4;tests performed;35071950.0;23201104.0;14639269.0;;266000.0;259497.0;68.41;45.26;28.56;;5062.0;206870.0;0.404;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-29;4905258.0;1954.0;2245.857;124811.0;68.0;85.0;95682.776;38.115;43.808;2434.584;1.326;1.658;0.71;;;;;;;;;24037809.0;49230.0;468.885;0.96;48237.0;0.941;0.058;17.2;tests performed;35172185.0;23288536.0;14653162.0;;100235.0;252403.0;68.61;45.43;28.58;;4923.0;203487.0;0.397;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;155486.9;37.4;12.39;3032.953268
COL;South America;Colombia;2021-08-30;4907264.0;2006.0;2147.0;124883.0;72.0;81.143;95721.906;39.129;41.88;2435.989;1.404;1.583;0.73;;;;;;;;;24066701.0;28892.0;469.449;0.564;47553.0;0.928;0.056;17.9;tests performed;35355619.0;23443209.0;14685797.0;;183434.0;236960.0;68.97;45.73;28.65;;4622.0;192488.0;0.375;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-08-31;4909086.0;1822.0;2054.857;124945.0;62.0;79.571;95757.446;35.54;40.082;2437.198;1.209;1.552;0.74;;;;;;;;;24114775.0;48074.0;470.387;0.938;48286.0;0.942;0.055;18.2;tests performed;35546165.0;23600147.0;14722990.0;;190546.0;226101.0;69.34;46.03;28.72;;4410.0;185459.0;0.362;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-01;4911082.0;1996.0;1990.286;125016.0;71.0;77.429;95796.38;38.934;38.823;2438.583;1.385;1.51;0.75;;;;;;;;;24162472.0;47697.0;471.317;0.93;47680.0;0.93;0.053;18.9;tests performed;;;;;;200166.0;;;;;3904.0;164116.0;0.32;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-02;4913031.0;1949.0;1992.286;125097.0;81.0;75.714;95834.398;38.018;38.862;2440.163;1.58;1.477;0.76;;;;;;;;;24213647.0;51175.0;472.315;0.998;47409.0;0.925;0.052;19.2;tests performed;35750492.0;23760584.0;14771114.0;;;174847.0;69.74;46.35;28.81;;3411.0;143638.0;0.28;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-03;4914881.0;1850.0;1959.714;125158.0;61.0;72.857;95870.484;36.086;38.227;2441.353;1.19;1.421;0.77;;;;;;;;;24267470.0;53823.0;473.365;1.05;47172.0;0.92;0.051;19.6;tests performed;36090729.0;24004709.0;14873013.0;;340237.0;183540.0;70.4;46.82;29.01;;3580.0;146576.0;0.286;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-04;4916980.0;2099.0;1953.714;125230.0;72.0;69.571;95911.428;40.943;38.109;2442.757;1.404;1.357;0.78;;;;;;;;;24308564.0;41094.0;474.167;0.802;45712.0;0.892;0.051;19.6;tests performed;36235580.0;24111434.0;14912159.0;;144851.0;166233.0;70.68;47.03;29.09;;3243.0;130047.0;0.254;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-05;4918649.0;1669.0;1913.0;125278.0;48.0;66.714;95943.983;32.556;37.315;2443.693;0.936;1.301;0.78;;;;;;;;;24354499.0;45935.0;475.063;0.896;45241.0;0.882;0.051;19.6;tests performed;;;;;;174730.0;;;;;3408.0;121804.0;0.238;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;155815.8;37.05;6.87;3039.368846
COL;South America;Colombia;2021-09-06;4919773.0;1124.0;1787.0;125331.0;53.0;64.0;95965.908;21.925;34.858;2444.727;1.034;1.248;0.79;;;;;;;;;24386485.0;31986.0;475.687;0.624;45683.0;0.891;0.05;20.0;tests performed;;;;;;171341.0;;;;;3342.0;103955.0;0.203;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-07;4921410.0;1637.0;1760.571;125378.0;47.0;61.857;95997.84;31.932;34.342;2445.644;0.917;1.207;0.81;;;;;;;;;24438079.0;51594.0;476.693;1.006;46186.0;0.901;0.048;20.8;tests performed;;;;;;166936.0;;;;;3256.0;85782.0;0.167;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-08;4923197.0;1787.0;1730.714;125427.0;49.0;58.714;96032.697;34.858;33.76;2446.6;0.956;1.145;0.83;;;;;;;;;24491154.0;53075.0;477.729;1.035;46955.0;0.916;0.047;21.3;tests performed;;;;;;175158.0;;;;;3417.0;78569.0;0.153;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-09;4925000.0;1803.0;1709.857;125480.0;53.0;54.714;96067.867;35.17;33.353;2447.634;1.034;1.067;0.84;;;;;;;;;24542709.0;51555.0;478.734;1.006;47009.0;0.917;0.045;22.2;tests performed;37034145.0;24260079.0;15572631.0;;;183379.0;72.24;47.32;30.38;;3577.0;71356.0;0.139;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-10;4926772.0;1772.0;1698.714;125529.0;49.0;53.0;96102.432;34.565;33.135;2448.59;0.956;1.034;0.85;;;;;;;;;24596107.0;53398.0;479.776;1.042;46948.0;0.916;0.044;22.7;tests performed;37346540.0;24434265.0;15712902.0;;312395.0;179402.0;72.85;47.66;30.65;;3499.0;61365.0;0.12;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-11;4928578.0;1806.0;1656.857;125592.0;63.0;51.714;96137.66;35.228;32.319;2449.818;1.229;1.009;0.86;;;;;;;;;24637757.0;41650.0;480.588;0.812;47028.0;0.917;0.044;22.7;tests performed;;;;;;165684.0;;;;;3232.0;50796.0;0.099;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-12;4930249.0;1671.0;1657.143;125647.0;55.0;52.714;96170.255;32.595;32.325;2450.891;1.073;1.028;0.86;;;;;;;;;24684753.0;46996.0;481.505;0.917;47179.0;0.92;0.043;23.3;tests performed;37444197.0;24499752.0;15746173.0;;;149843.0;73.04;47.79;30.71;;2923.0;51227.0;0.1;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;156114.9;36.71;6.25;3045.20314
COL;South America;Colombia;2021-09-13;4931563.0;1314.0;1684.286;125687.0;40.0;50.857;96195.886;25.631;32.854;2451.671;0.78;0.992;0.87;;;;;;;;;24713540.0;28787.0;482.066;0.562;46722.0;0.911;0.045;22.2;tests performed;37627506.0;24613353.0;15817661.0;;183309.0;153214.0;73.4;48.01;30.85;;2989.0;63209.0;0.123;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-09-14;4932998.0;1435.0;1655.429;125713.0;26.0;47.857;96223.877;27.991;32.291;2452.179;0.507;0.934;0.87;;;;;;;;;24763289.0;49749.0;483.037;0.97;46459.0;0.906;0.046;21.7;tests performed;37830713.0;24733487.0;15902438.0;;203207.0;159428.0;73.79;48.25;31.02;;3110.0;76124.0;0.148;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
